label_regime,feature_set,features,roc_auc,roc_auc_per_fold_std,n_folds_with_both_classes,pr_auc,n_splits,n,n_wrong
strict,layer_l33_single,['layer_l33_entropy_topk'],0.889434498437056,0.052889144287907475,5,0.9968701849779071,5,2000,1955
strict,layer_l33_full,"['layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk', 'layer_l33_top1_margin']",0.8828871838590507,0.0541948918696225,5,0.9964697743027648,5,2000,1955
strict,layer_l33_diff,['layer_l33_l34_entropy_diff'],0.6685080988917306,0.0848609030971053,5,0.9879373700887373,5,2000,1955
strict,layer_l33_diff_in_full,"['layer_l33_l34_entropy_diff', 'layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk']",0.9088377379937482,0.04825080471002178,5,0.997324710945179,5,2000,1955
expanded_deterministic,baseline_output_confidence,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens']",0.8200334086422393,0.03660828329544951,5,0.9780085570244392,5,2000,1823
expanded_deterministic,workspace_noise_single,['workspace_noise_score'],0.8307595042628559,0.02104506622496518,5,0.9776979018297814,5,2000,1823
expanded_deterministic,workspace_compact,"['late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.8152917367845266,0.03651250651740383,5,0.9733134396557672,5,2000,1823
expanded_deterministic,workspace_full,"['late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.8649150372980527,0.027259873658504193,5,0.9841432765271415,5,2000,1823
expanded_deterministic,combined_compact,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.8664243145494946,0.03194394577072925,5,0.9828794169633908,5,2000,1823
expanded_deterministic,combined_full,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.8897855710615457,0.025203311956571564,5,0.9870937915612551,5,2000,1823
expanded_deterministic,workspace_late_late_single,['late_late_entropy_topk_mean'],0.8307595042628559,0.02104506622496518,5,0.9776979018297814,5,2000,1823
expanded_deterministic,workspace_late_late_full,"['late_late_entropy_topk_mean', 'late_late_entropy_topk_std', 'late_late_entropy_topk_slope']",0.8636103027541986,0.031577042551953066,5,0.9828161090908066,5,2000,1823
expanded_deterministic,commitment_dynamics_single,['late_top1_dominance_topk_mean'],0.750684133374242,0.04332110867577012,5,0.9633423601250015,5,2000,1823
expanded_deterministic,commitment_dynamics_full,"['late_top1_dominance_topk_mean', 'late_top1_dominance_last3_max_minus_mean', 'late_top1_churn_rate']",0.7625290156227241,0.04115784112262702,5,0.9663053549429508,5,2000,1823
expanded_deterministic,layer_l33_single,['layer_l33_entropy_topk'],0.8511920810980844,0.025675012384243433,5,0.9803879328805557,5,2000,1823
expanded_deterministic,layer_l33_full,"['layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk', 'layer_l33_top1_margin']",0.8538108475815924,0.026406549069072742,5,0.9809219485859497,5,2000,1823
expanded_deterministic,layer_l33_diff,['layer_l33_l34_entropy_diff'],0.5657279396041169,0.05295629922859744,5,0.9246238343079834,5,2000,1823
expanded_deterministic,layer_l33_diff_in_full,"['layer_l33_l34_entropy_diff', 'layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk']",0.8707166122769013,0.02995972974399908,5,0.9841491367934487,5,2000,1823
primary_with_llm_judge,baseline_output_confidence,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens']",0.8244243122045812,0.025378115232253286,5,0.9776200409240255,5,1969,1784
primary_with_llm_judge,workspace_noise_single,['workspace_noise_score'],0.8390679917585747,0.010183894786398646,5,0.9775135838873685,5,1969,1784
primary_with_llm_judge,workspace_compact,"['late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.8198339595200581,0.03314030426134786,5,0.9722260854359766,5,1969,1784
primary_with_llm_judge,workspace_full,"['late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.8712913586231972,0.012737378186637963,5,0.984223193752563,5,1969,1784
primary_with_llm_judge,combined_compact,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.870024845473276,0.012219669284826509,5,0.9824673442117816,5,1969,1784
primary_with_llm_judge,combined_full,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.8940189067991761,0.011215749597860638,5,0.9870387803225593,5,1969,1784
primary_with_llm_judge,workspace_late_late_single,['late_late_entropy_topk_mean'],0.8390679917585747,0.010183894786398646,5,0.9775135838873685,5,1969,1784
primary_with_llm_judge,workspace_late_late_full,"['late_late_entropy_topk_mean', 'late_late_entropy_topk_std', 'late_late_entropy_topk_slope']",0.8759938189310386,0.009989979347865966,5,0.9840417837468867,5,1969,1784
primary_with_llm_judge,commitment_dynamics_single,['late_top1_dominance_topk_mean'],0.758835292691795,0.020218335109096923,5,0.9627755649150279,5,1969,1784
primary_with_llm_judge,commitment_dynamics_full,"['late_top1_dominance_topk_mean', 'late_top1_dominance_last3_max_minus_mean', 'late_top1_churn_rate']",0.7734365531450733,0.02183123752284731,5,0.9664364715939466,5,1969,1784
primary_with_llm_judge,layer_l33_single,['layer_l33_entropy_topk'],0.8589413404435826,0.015843748480841094,5,0.9807786272969399,5,1969,1784
primary_with_llm_judge,layer_l33_full,"['layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk', 'layer_l33_top1_margin']",0.8593170524784874,0.013657003687272679,5,0.9810670089124154,5,1969,1784
primary_with_llm_judge,layer_l33_diff,['layer_l33_l34_entropy_diff'],0.5634044358259604,0.05363586880677153,5,0.917197183459522,5,1969,1784
primary_with_llm_judge,layer_l33_diff_in_full,"['layer_l33_l34_entropy_diff', 'layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk']",0.8774360683553508,0.005157221146607242,5,0.9846853081515717,5,1969,1784
high_quality_primary,baseline_output_confidence,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens']",0.8251413499871154,0.02155538169927217,5,0.9777232490576864,5,1968,1783
high_quality_primary,workspace_noise_single,['workspace_noise_score'],0.8389625744645374,0.015065441138200098,5,0.9774595485581454,5,1968,1783
high_quality_primary,workspace_compact,"['late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.819917842688454,0.035066777702423446,5,0.9722184761129928,5,1968,1783
high_quality_primary,workspace_full,"['late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.8712888996680359,0.011808930406840931,5,0.9841606060673178,5,1968,1783
high_quality_primary,combined_compact,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.8700459292719528,0.007328464697075426,5,0.98247271645186,5,1968,1783
high_quality_primary,combined_full,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.893774537296691,0.011462787762455328,5,0.986976486656099,5,1968,1783
high_quality_primary,workspace_late_late_single,['late_late_entropy_topk_mean'],0.8389625744645374,0.015065441138200098,5,0.9774595485581454,5,1968,1783
high_quality_primary,workspace_late_late_full,"['late_late_entropy_topk_mean', 'late_late_entropy_topk_std', 'late_late_entropy_topk_slope']",0.8762971608737172,0.012267965785037827,5,0.9841111904511811,5,1968,1783
high_quality_primary,commitment_dynamics_single,['late_top1_dominance_topk_mean'],0.758396871352564,0.02588454895275333,5,0.9625580240833714,5,1968,1783
high_quality_primary,commitment_dynamics_full,"['late_top1_dominance_topk_mean', 'late_top1_dominance_last3_max_minus_mean', 'late_top1_churn_rate']",0.7730821118370192,0.03132779312172741,5,0.9662994673822549,5,1968,1783
high_quality_primary,layer_l33_single,['layer_l33_entropy_topk'],0.8589016385987783,0.012653283203705465,5,0.9809299683278064,5,1968,1783
high_quality_primary,layer_l33_full,"['layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk', 'layer_l33_top1_margin']",0.8599263312667687,0.011888936352614158,5,0.9811501717708607,5,1968,1783
high_quality_primary,layer_l33_diff,['layer_l33_l34_entropy_diff'],0.5627108881175061,0.05254164430902407,5,0.9173858573019777,5,1968,1783
high_quality_primary,layer_l33_diff_in_full,"['layer_l33_l34_entropy_diff', 'layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk']",0.8779766867259857,0.00926379820499667,5,0.9847504750185507,5,1968,1783
