label_regime,feature_set,features,roc_auc,roc_auc_per_fold_std,n_folds_with_both_classes,pr_auc,n_splits,n,n_wrong
primary_with_llm_judge,layer_l33_full,"['layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk', 'layer_l33_top1_margin']",0.7483659980458646,0.03343626249251379,5,0.8181243504657412,5,1955,1270
primary_with_llm_judge,layer_l33_diff,['layer_l33_l34_entropy_diff'],0.535896315880223,0.03868077356813989,5,0.6863279746379565,5,1955,1270
primary_with_llm_judge,layer_l33_diff_in_full,"['layer_l33_l34_entropy_diff', 'layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk']",0.7748755675613541,0.023239292523169253,5,0.8481851547520952,5,1955,1270
high_quality_primary,baseline_output_confidence,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens']",0.6314668057003824,0.03985644023657366,5,0.771566061753505,5,1945,1260
high_quality_primary,workspace_noise_single,['workspace_noise_score'],0.7548534352913915,0.024597819146184183,5,0.8392133728091026,5,1945,1260
high_quality_primary,workspace_compact,"['late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.7477754605491832,0.01958360218680917,5,0.8351304365834611,5,1945,1260
high_quality_primary,workspace_full,"['late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.7645104854593906,0.029245442270439233,5,0.8439508032442057,5,1945,1260
high_quality_primary,combined_compact,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.7625628548256286,0.010043350816196794,5,0.8502512588346769,5,1945,1260
high_quality_primary,combined_full,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.7750839995365543,0.020425030184847533,5,0.8545578182583161,5,1945,1260
high_quality_primary,workspace_late_late_single,['late_late_entropy_topk_mean'],0.7548534352913915,0.024597819146184183,5,0.8392133728091026,5,1945,1260
high_quality_primary,workspace_late_late_full,"['late_late_entropy_topk_mean', 'late_late_entropy_topk_std', 'late_late_entropy_topk_slope']",0.7721805121075194,0.026077337722543597,5,0.8465825584610672,5,1945,1260
high_quality_primary,commitment_dynamics_single,['late_top1_dominance_topk_mean'],0.7237898273664698,0.013730596839323888,5,0.8283057703023156,5,1945,1260
high_quality_primary,commitment_dynamics_full,"['late_top1_dominance_topk_mean', 'late_top1_dominance_last3_max_minus_mean', 'late_top1_churn_rate']",0.722167767350249,0.015168549552044117,5,0.8265851026592458,5,1945,1260
high_quality_primary,layer_l33_single,['layer_l33_entropy_topk'],0.7453539566678252,0.031262082294319586,5,0.8214949860636731,5,1945,1260
high_quality_primary,layer_l33_full,"['layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk', 'layer_l33_top1_margin']",0.7498667593558104,0.030337731028910613,5,0.8203072956930981,5,1945,1260
high_quality_primary,layer_l33_diff,['layer_l33_l34_entropy_diff'],0.5401193372726218,0.011684687656776565,5,0.6909662592666669,5,1945,1260
high_quality_primary,layer_l33_diff_in_full,"['layer_l33_l34_entropy_diff', 'layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk']",0.7760108909743946,0.02748776251562996,5,0.8488296481807607,5,1945,1260
