label_regime,feature_set,features,roc_auc,roc_auc_per_fold_std,n_folds_with_both_classes,pr_auc,n_splits,n,n_wrong
strict,layer_l33_full,"['layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk', 'layer_l33_top1_margin']",0.5537312463466909,0.03076975374272973,5,0.3246715513340181,5,1221,356
strict,layer_l33_diff,['layer_l33_l34_entropy_diff'],0.5713970253945573,0.02986038854609833,5,0.33774262733570165,5,1221,356
strict,layer_l33_diff_in_full,"['layer_l33_l34_entropy_diff', 'layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk']",0.6136032993440281,0.02305459601908895,5,0.3662129709746106,5,1221,356
expanded_deterministic,baseline_output_confidence,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens']",0.7974410599467427,0.033445841686617496,5,0.6392186827531096,5,1221,356
expanded_deterministic,workspace_noise_single,['workspace_noise_score'],0.5835552380333832,0.037687270163962526,5,0.332553232471428,5,1221,356
expanded_deterministic,workspace_compact,"['late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.5529616158992012,0.031296754112520836,5,0.32244202028853247,5,1221,356
expanded_deterministic,workspace_full,"['late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.6001753588361368,0.029012231440761257,5,0.34607103229991726,5,1221,356
expanded_deterministic,combined_compact,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.8005065921932845,0.0333585320062974,5,0.6335720154435179,5,1221,356
expanded_deterministic,combined_full,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.7996460349418717,0.03671246284390962,5,0.6376128291082287,5,1221,356
expanded_deterministic,workspace_late_late_single,['late_late_entropy_topk_mean'],0.5835552380333832,0.037687270163962526,5,0.332553232471428,5,1221,356
expanded_deterministic,workspace_late_late_full,"['late_late_entropy_topk_mean', 'late_late_entropy_topk_std', 'late_late_entropy_topk_slope']",0.604101448334091,0.029259176066476947,5,0.3701671423743189,5,1221,356
expanded_deterministic,commitment_dynamics_single,['late_top1_dominance_topk_mean'],0.5613106449308306,0.043018747931885745,5,0.32156741313433845,5,1221,356
expanded_deterministic,commitment_dynamics_full,"['late_top1_dominance_topk_mean', 'late_top1_dominance_last3_max_minus_mean', 'late_top1_churn_rate']",0.5549490160420861,0.03685937309270171,5,0.3158909965129579,5,1221,356
expanded_deterministic,layer_l33_single,['layer_l33_entropy_topk'],0.5620607910631941,0.04024216492670942,5,0.33072033886422947,5,1221,356
expanded_deterministic,layer_l33_full,"['layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk', 'layer_l33_top1_margin']",0.5537312463466909,0.03076975374272973,5,0.3246715513340181,5,1221,356
expanded_deterministic,layer_l33_diff,['layer_l33_l34_entropy_diff'],0.5713970253945573,0.02986038854609833,5,0.33774262733570165,5,1221,356
expanded_deterministic,layer_l33_diff_in_full,"['layer_l33_l34_entropy_diff', 'layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk']",0.6136032993440281,0.02305459601908895,5,0.3662129709746106,5,1221,356
primary_with_llm_judge,baseline_output_confidence,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens']",0.8442429899831257,0.03308408143357674,5,0.6617218507270932,5,1187,322
primary_with_llm_judge,workspace_noise_single,['workspace_noise_score'],0.5885362438516497,0.05774272881263058,5,0.3163657814336839,5,1187,322
primary_with_llm_judge,workspace_compact,"['late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.5566868918967436,0.03400411080059557,5,0.31379685268361435,5,1187,322
primary_with_llm_judge,workspace_full,"['late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.6191361792266542,0.028564036681752107,5,0.33563290355946795,5,1187,322
primary_with_llm_judge,combined_compact,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.8431587261695329,0.034239759890403426,5,0.6541484295531579,5,1187,322
primary_with_llm_judge,combined_full,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.8443076149786377,0.0349770859888913,5,0.6609330279060958,5,1187,322
primary_with_llm_judge,workspace_late_late_single,['late_late_entropy_topk_mean'],0.5885362438516497,0.05774272881263058,5,0.3163657814336839,5,1187,322
primary_with_llm_judge,workspace_late_late_full,"['late_late_entropy_topk_mean', 'late_late_entropy_topk_std', 'late_late_entropy_topk_slope']",0.631371845043622,0.0321524910744553,5,0.37095964194661857,5,1187,322
primary_with_llm_judge,commitment_dynamics_single,['late_top1_dominance_topk_mean'],0.5697662729328977,0.04726279374871305,5,0.30890141246699887,5,1187,322
primary_with_llm_judge,commitment_dynamics_full,"['late_top1_dominance_topk_mean', 'late_top1_dominance_last3_max_minus_mean', 'late_top1_churn_rate']",0.561501454062399,0.024215709577954714,5,0.3063379255003483,5,1187,322
primary_with_llm_judge,layer_l33_single,['layer_l33_entropy_topk'],0.5814310846228413,0.028909253722584533,5,0.32433316796997447,5,1187,322
primary_with_llm_judge,layer_l33_full,"['layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk', 'layer_l33_top1_margin']",0.57363659210857,0.029053526809437097,5,0.31441075874815344,5,1187,322
primary_with_llm_judge,layer_l33_diff,['layer_l33_l34_entropy_diff'],0.5796826194664848,0.037436472064396244,5,0.32816361717022347,5,1187,322
primary_with_llm_judge,layer_l33_diff_in_full,"['layer_l33_l34_entropy_diff', 'layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk']",0.6361146016587081,0.04133005202294545,5,0.3591182850512393,5,1187,322
high_quality_primary,baseline_output_confidence,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens']",0.8467125424350859,0.02716716370438189,5,0.6630699503397063,5,1180,315
high_quality_primary,workspace_noise_single,['workspace_noise_score'],0.5898302596568493,0.05174184726555753,5,0.30984468035065826,5,1180,315
high_quality_primary,workspace_compact,"['late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.5628956785026149,0.044687774163363954,5,0.30059024939839885,5,1180,315
high_quality_primary,workspace_full,"['late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.6173997614460043,0.0459622727871562,5,0.3293722125553651,5,1180,315
high_quality_primary,combined_compact,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_churn_rate']",0.8451931369850445,0.027649580997852273,5,0.6566704634272106,5,1180,315
high_quality_primary,combined_full,"['first_content_token_prob', 'sequence_content_logprob_mean', 'answer_length_content_tokens', 'late_entropy_topk_mean', 'late_entropy_topk_std', 'late_entropy_topk_slope', 'late_effective_concepts_topk_mean', 'late_top1_dominance_topk_mean', 'late_top1_margin_mean', 'late_distinct_top1_count', 'late_top1_churn_rate', 'late_top5_jaccard_adjacent_mean']",0.8406826314340765,0.027553431059341178,5,0.6560028018834778,5,1180,315
high_quality_primary,workspace_late_late_single,['late_late_entropy_topk_mean'],0.5898302596568493,0.05174184726555753,5,0.30984468035065826,5,1180,315
high_quality_primary,workspace_late_late_full,"['late_late_entropy_topk_mean', 'late_late_entropy_topk_std', 'late_late_entropy_topk_slope']",0.6359592623176439,0.040002901950637215,5,0.3663924699684162,5,1180,315
high_quality_primary,commitment_dynamics_single,['late_top1_dominance_topk_mean'],0.5715533535186715,0.03230462034751096,5,0.30359237126488947,5,1180,315
high_quality_primary,commitment_dynamics_full,"['late_top1_dominance_topk_mean', 'late_top1_dominance_last3_max_minus_mean', 'late_top1_churn_rate']",0.5655124323332416,0.046315926786548035,5,0.3011361092021928,5,1180,315
high_quality_primary,layer_l33_single,['layer_l33_entropy_topk'],0.5795687677768602,0.04760815640309153,5,0.312368735644059,5,1180,315
high_quality_primary,layer_l33_full,"['layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk', 'layer_l33_top1_margin']",0.5692228644829801,0.04393003795439315,5,0.3052265621455096,5,1180,315
high_quality_primary,layer_l33_diff,['layer_l33_l34_entropy_diff'],0.5848169556840077,0.0403646284954563,5,0.3271207708272694,5,1180,315
high_quality_primary,layer_l33_diff_in_full,"['layer_l33_l34_entropy_diff', 'layer_l33_entropy_topk', 'layer_l33_top1_dominance_topk']",0.6405431690980825,0.03505425071812656,5,0.35170558125412055,5,1180,315
